faculty_id,college_id,name,gender,designation,qualification,experience_years,department,salary,publications,patents,research_projects,joining_year,employment_type
FAC04837,COL0980,Manoj Shinde,Male,Assistant Professor,MTech,8,English,493000,1,1,1,2018,Contractual
FAC04838,COL0980,Dr. Pramod Yadav,Male,Associate Professor,PhD,16,Chemistry,895000,6,2,4,2010,Permanent
FAC04839,COL0980,Rupali Rane,Female,Assistant Professor,MTech,7,Economics,461000,1,1,1,2019,Contractual
FAC04840,COL0980,Balasaheb Nikam,Male,Assistant Professor,MTech,1,Chemistry,431000,0,0,0,2025,Permanent
FAC04841,COL0980,Balasaheb Pathan,Male,Assistant Professor,ME,8,Commerce,481000,1,0,1,2018,Contractual
FAC04842,COL0981,Dilip Dixit,Male,Assistant Professor,BE,4,Mathematics,718000,0,0,0,2022,Contractual
FAC04843,COL0981,Snehal Mane,Female,Assistant Professor,ME,4,Commerce,761000,0,1,0,2022,Permanent
FAC04844,COL0981,Vasant Marathe,Male,Assistant Professor,ME,5,Computer Science,768000,1,1,1,2021,Permanent
FAC04845,COL0981,Dilip More,Male,Assistant Professor,MTech,3,Physics,719000,1,0,2,2023,Permanent
FAC04846,COL0982,Hemant Bhagat,Male,Associate Professor,ME,19,Pharmacology,1274000,1,0,2,2007,Permanent
FAC04847,COL0982,Manisha Rane,Female,Assistant Professor,MTech,5,Pharmacology,747000,1,2,2,2021,Permanent
FAC04848,COL0983,Hemant Bhagat,Male,Assistant Professor,MTech,1,Mathematics,428000,0,0,1,2025,Contractual
FAC04849,COL0983,Rajesh Deshmukh,Male,Assistant Professor,ME,4,Marathi,477000,1,1,1,2022,Permanent
FAC04850,COL0983,Sarita Mahajan,Female,Assistant Professor,BE,7,Computer Science,405000,0,0,0,2019,Permanent
FAC04851,COL0983,Shaikh Farooq Marathe,Male,Assistant Professor,MTech,5,English,458000,1,0,0,2021,Contractual
FAC04852,COL0983,Dr. Pratibha Sharma,Female,Professor,PhD,15,Economics,1298000,3,1,5,2011,Permanent
FAC04853,COL0983,Dr. Manisha Sawant,Female,Associate Professor,PhD,15,Physics,821000,9,0,1,2011,Permanent
FAC04854,COL0983,Vasant Rane,Male,Assistant Professor,MTech,5,Marathi,450000,0,0,1,2021,Contractual
FAC04855,COL0983,Varsha Singh,Female,Assistant Professor,BE,2,Physics,438000,0,0,0,2024,Permanent
FAC04856,COL0983,Vaishali Sayyed,Female,Associate Professor,MTech,15,Economics,816000,1,1,0,2011,Permanent
FAC04857,COL0983,Abdul Rahman Verma,Male,Assistant Professor,ME,3,Commerce,472000,1,1,0,2023,Permanent
FAC04858,COL0984,Chandrakant Khan,Male,Assistant Professor,BE,5,Criminal Law,437000,0,0,0,2021,Permanent
FAC04859,COL0984,Manisha More,Female,Associate Professor,MTech,11,Criminal Law,786000,1,0,0,2015,Permanent
FAC04860,COL0985,Dr. Rajesh Sawant,Male,Associate Professor,PhD,15,Physics,1257000,7,0,4,2011,Visiting
FAC04861,COL0985,Prakash Shaikh,Male,Associate Professor,MTech,11,Physics,1126000,4,0,3,2015,Permanent
FAC04862,COL0985,Meena Phadke,Female,Assistant Professor,ME,5,Chemistry,669000,1,2,0,2021,Visiting
FAC04863,COL0985,Dr. Ayesha Khan Naik,Female,Associate Professor,PhD,13,Physics,1253000,10,0,5,2013,Permanent
FAC04864,COL0985,Vasanti Mahajan,Female,Assistant Professor,MTech,9,Physics,753000,1,0,3,2017,Permanent
FAC04865,COL0985,Madhuri Shinde,Female,Assistant Professor,MTech,7,English,681000,1,1,2,2019,Permanent
FAC04866,COL0985,Dr. Pratibha Sharma,Female,Associate Professor,PhD,12,Computer Science,1223000,7,2,2,2014,Permanent
FAC04867,COL0985,Dr. Nirmala Nikam,Female,Assistant Professor,PhD,4,Physics,762000,1,2,2,2022,Permanent
FAC04868,COL0985,Varsha Karve,Female,Assistant Professor,ME,2,Physics,696000,0,0,1,2024,Permanent
FAC04869,COL0986,Dr. Sharad Bhosale,Male,Professor,PhD,9,Economics,1187000,1,1,3,2017,Permanent
FAC04870,COL0986,Nasreen Mane,Female,Assistant Professor,BE,6,Marathi,408000,0,0,0,2020,Permanent
FAC04871,COL0986,Ayesha Khan Reddy,Female,Associate Professor,MTech,9,Mathematics,725000,1,1,1,2017,Contractual
FAC04872,COL0986,Sarika Mahajan,Female,Assistant Professor,MTech,8,Physics,491000,1,0,0,2018,Permanent
FAC04873,COL0986,Rajendra Mishra,Male,Assistant Professor,MTech,9,Physics,508000,1,0,0,2017,Permanent
FAC04874,COL0986,Dr. Vandana Gaikwad,Female,Professor,PhD,9,Marathi,1181000,7,1,4,2017,Permanent
FAC04875,COL0987,Sangita Joshi,Female,Assistant Professor,MTech,6,Marketing,700000,1,0,1,2020,Contractual
FAC04876,COL0987,Dilip Wagh,Male,Associate Professor,ME,18,Operations Management,1195000,1,0,1,2008,Permanent
FAC04877,COL0988,Ashok Mane,Male,Assistant Professor,MTech,6,Pharmaceutical Chemistry,681000,1,1,0,2020,Contractual
FAC04878,COL0988,Dr. Shivaji Gaikwad,Male,Associate Professor,PhD,13,Pharmaceutics,1123000,4,1,4,2013,Permanent
FAC04879,COL0989,Amol Pathan,Male,Assistant Professor,MTech,1,Chemistry,647000,1,5,2,2025,Permanent
FAC04880,COL0989,Rohini Rane,Female,Assistant Professor,MTech,6,Physics,669000,3,2,1,2020,Permanent
FAC04881,COL0989,Narendra Sawant,Male,Assistant Professor,ME,3,Mathematics,621000,1,0,1,2023,Contractual
FAC04882,COL0989,Dr. Ayesha Khan Khan,Female,Assistant Professor,PhD,6,Commerce,669000,2,0,2,2020,Contractual
FAC04883,COL0989,Dr. Umesh Kadam,Male,Assistant Professor,PhD,10,Chemistry,752000,5,3,3,2016,Permanent
FAC04884,COL0989,Kavita More,Female,Assistant Professor,BE,7,Economics,609000,0,0,0,2019,Permanent
FAC04885,COL0989,Dr. Kalpana Wagh,Female,Assistant Professor,PhD,5,Mathematics,673000,3,1,3,2021,Permanent
FAC04886,COL0989,Suresh Kale,Male,Assistant Professor,MTech,4,English,666000,1,1,1,2022,Permanent
FAC04887,COL0989,Dr. Kailash Pawar,Male,Associate Professor,PhD,15,Commerce,1155000,11,1,4,2011,Permanent
FAC04888,COL0989,Sanjay Salunkhe,Male,Professor,MTech,27,English,1699000,31,2,4,1999,Permanent
FAC04889,COL0989,Sarika Sant,Female,Assistant Professor,BE,3,Chemistry,626000,1,1,2,2023,Permanent
FAC04890,COL0990,Varsha Rao,Female,Assistant Professor,MTech,10,Electronics & Telecommunication,518000,1,0,0,2016,Permanent
FAC04891,COL0990,Pushpa Sayyed,Female,Assistant Professor,MTech,10,Electrical Engineering,460000,1,1,2,2016,Permanent
FAC04892,COL0990,Dr. Kishor Pandey,Male,Associate Professor,PhD,11,Information Technology,835000,8,1,1,2015,Permanent
FAC04893,COL0990,Manoj Reddy,Male,Assistant Professor,BE,8,Electronics & Telecommunication,437000,0,0,0,2018,Contractual
FAC04894,COL0990,Ujjwala Patil,Female,Assistant Professor,MTech,1,Electrical Engineering,430000,0,1,1,2025,Permanent
FAC04895,COL0990,Dr. Suresh Gokhale,Male,HOD,PhD,15,Information Technology,1455000,6,2,5,2011,Permanent
FAC04896,COL0991,Dr. Deepa Reddy,Female,Professor,PhD,33,Physics,1939000,10,2,8,1993,Permanent
FAC04897,COL0991,Ramesh Rao,Male,Assistant Professor,ME,3,Chemistry,701000,0,0,1,2023,Contractual
FAC04898,COL0991,Dr. Snehal More,Female,Professor,PhD,30,Economics,1980000,18,2,10,1996,Visiting
FAC04899,COL0992,Dr. Sangita Naik,Female,Assistant Professor,PhD,10,Electronics & Telecommunication,517000,6,3,0,2016,Permanent
FAC04900,COL0992,Mohammed Iqbal Wagh,Male,Assistant Professor,ME,3,Civil Engineering,446000,1,0,2,2023,Permanent
FAC04901,COL0992,Nanda Kale,Female,Assistant Professor,BE,2,Information Technology,426000,0,1,0,2024,Permanent
FAC04902,COL0992,Dr. Balasaheb Naik,Male,Associate Professor,PhD,9,Civil Engineering,813000,1,0,4,2017,Permanent
FAC04903,COL0992,Anand Chougule,Male,Assistant Professor,BE,7,Electronics & Telecommunication,466000,0,1,1,2019,Contractual
FAC04904,COL0992,Dr. Girish Naik,Male,Professor,PhD,31,Computer Engineering,1495000,12,2,9,1995,Permanent
FAC04905,COL0992,Pramod Bhosale,Male,Assistant Professor,MTech,7,Information Technology,491000,1,2,0,2019,Permanent
FAC04906,COL0992,Madhav Rao,Male,Assistant Professor,MTech,3,Computer Engineering,451000,1,0,1,2023,Permanent
FAC04907,COL0992,Nirmala Bhagat,Female,Associate Professor,ME,11,Computer Engineering,773000,1,1,3,2015,Permanent
FAC04908,COL0992,Dr. Anil More,Male,Assistant Professor,PhD,8,Electrical Engineering,524000,2,2,1,2018,Contractual
FAC04909,COL0992,Madhuri Kulkarni,Female,Assistant Professor,MTech,10,Information Technology,450000,0,1,1,2016,Contractual
FAC04910,COL0992,Shabana Gaikwad,Female,Assistant Professor,MTech,10,Information Technology,495000,1,0,2,2016,Contractual
FAC04911,COL0993,Sunil Karve,Male,Associate Professor,ME,10,History,1101000,2,0,1,2016,Visiting
FAC04912,COL0993,Dr. Kishor Ansari,Male,Professor,PhD,36,Political Science,1969000,16,0,9,1990,Permanent
FAC04913,COL0994,Dr. Balasaheb Verma,Male,Professor,PhD,40,Chemistry,2060000,65,5,9,1986,Permanent
FAC04914,COL0994,Ayesha Khan Jadhav,Female,Assistant Professor,MTech,1,Commerce,686000,1,0,2,2025,Permanent
FAC04915,COL0994,Snehal Mane,Female,Associate Professor,ME,14,Economics,1169000,5,1,2,2012,Permanent
FAC04916,COL0994,Dr. Girish Phadke,Male,HOD,PhD,24,Chemistry,1984000,24,3,7,2002,Permanent
FAC04917,COL0994,Yogesh Rane,Male,Assistant Professor,ME,1,Physics,704000,0,0,0,2025,Permanent
FAC04918,COL0994,Anita Gaikwad,Female,Assistant Professor,MTech,7,Marathi,689000,1,0,0,2019,Contractual
FAC04919,COL0994,Umesh Patil,Male,Assistant Professor,BE,6,Commerce,680000,0,0,0,2020,Permanent
FAC04920,COL0994,Chandrakant Verma,Male,Assistant Professor,MTech,5,Chemistry,664000,1,1,0,2021,Contractual
FAC04921,COL0994,Varsha Ansari,Female,Associate Professor,MTech,9,English,1129000,2,0,1,2017,Contractual
FAC04922,COL0994,Deepak Thorat,Male,Assistant Professor,ME,2,Mathematics,710000,1,0,0,2024,Contractual
FAC04923,COL0994,Chandrakala Marathe,Female,Assistant Professor,ME,9,Economics,687000,0,1,1,2017,Permanent
FAC04924,COL0994,Manisha Mahajan,Female,Assistant Professor,ME,4,Commerce,685000,0,0,2,2022,Permanent
FAC04925,COL0995,Rekha Karve,Female,Assistant Professor,ME,10,Chemistry,519000,1,0,0,2016,Visiting
FAC04926,COL0995,Sharad Tiwari,Male,Assistant Professor,ME,5,English,423000,0,1,1,2021,Permanent
FAC04927,COL0995,Yogesh Dixit,Male,Assistant Professor,MTech,7,Mathematics,450000,0,0,0,2019,Contractual
FAC04928,COL0995,Ashok Mahajan,Male,Assistant Professor,ME,1,Computer Science,450000,1,1,1,2025,Contractual
FAC04929,COL0995,Shabana Deshmukh,Female,Assistant Professor,ME,5,Commerce,456000,0,1,1,2021,Permanent
FAC04930,COL0995,Shobha Deshmukh,Female,Associate Professor,ME,9,English,742000,1,0,1,2017,Contractual
FAC04931,COL0995,Sachin Mishra,Male,Assistant Professor,ME,1,Chemistry,443000,0,0,1,2025,Contractual
FAC04932,COL0995,Dr. Shabana Mane,Female,Assistant Professor,PhD,10,English,533000,4,1,2,2016,Contractual
FAC04933,COL0995,Dr. Pushpa Bhagat,Female,HOD,PhD,15,Chemistry,1412000,5,3,5,2011,Permanent
FAC04934,COL0995,Kailash Kulkarni,Male,Associate Professor,MTech,13,Mathematics,751000,0,1,0,2013,Contractual
FAC04935,COL0996,Sachin Dixit,Male,Assistant Professor,MTech,6,Business Administration,480000,1,0,1,2020,Contractual
FAC04936,COL0996,Dr. Kalpana Verma,Female,Associate Professor,PhD,18,Economics,838000,5,1,2,2008,Permanent
FAC04937,COL0997,Dr. Shivaji Marathe,Male,Assistant Professor,PhD,2,Civil Engineering,478000,0,1,1,2024,Contractual
FAC04938,COL0997,Dr. Sudhir Gaikwad,Male,Assistant Professor,PhD,6,Electronics & Telecommunication,498000,3,3,0,2020,Contractual
FAC04939,COL0997,Anita Bhagat,Female,Associate Professor,ME,20,Electronics & Telecommunication,820000,2,2,0,2006,Permanent
FAC04940,COL0997,Dr. Meena Verma,Female,Professor,PhD,24,Civil Engineering,1381000,13,2,7,2002,Permanent
FAC04941,COL0997,Rupali Sharma,Female,Associate Professor,ME,19,Computer Engineering,822000,3,2,1,2007,Visiting
FAC04942,COL0997,Vasant Pandey,Male,Assistant Professor,MTech,9,Civil Engineering,467000,1,0,1,2017,Contractual
FAC04943,COL0997,Vasant Jadhav,Male,Assistant Professor,ME,6,Information Technology,455000,0,1,2,2020,Contractual
FAC04944,COL0997,Dr. Pravin Pawar,Male,Assistant Professor,PhD,2,Civil Engineering,506000,1,0,2,2024,Contractual
FAC04945,COL0998,Yogesh Jadhav,Male,HOD,ME,10,Botany,1296000,1,1,1,2016,Permanent
FAC04946,COL0998,Ashok Thorat,Male,Assistant Professor,ME,8,Computer Science,429000,1,1,0,2018,Permanent
FAC04947,COL0999,Indira Chougule,Female,Assistant Professor,ME,10,Computer Science,755000,1,1,1,2016,Permanent
FAC04948,COL0999,Vandana Thorat,Female,Professor,ME,23,Marathi,1841000,5,1,2,2003,Permanent
FAC04949,COL0999,Dr. Ujjwala Bhoir,Female,Associate Professor,PhD,18,Economics,1308000,8,0,4,2008,Permanent
FAC04950,COL0999,Sharad Mishra,Male,Assistant Professor,MTech,9,Physics,800000,0,1,1,2017,Contractual
FAC04951,COL0999,Sarika Kale,Female,Associate Professor,MTech,9,Mathematics,1206000,3,0,0,2017,Permanent
FAC04952,COL0999,Yogesh Kelkar,Male,Assistant Professor,MTech,4,Chemistry,718000,0,2,2,2022,Permanent
FAC04953,COL0999,Nirmala Deshmukh,Female,Assistant Professor,ME,6,Computer Science,769000,2,0,0,2020,Permanent
FAC04954,COL0999,Pushpa Sharma,Female,Assistant Professor,ME,8,Mathematics,765000,1,0,0,2018,Permanent
FAC04955,COL0999,Yogesh Khan,Male,Assistant Professor,ME,6,English,796000,1,1,1,2020,Permanent
FAC04956,COL0999,Balasaheb Wagh,Male,Assistant Professor,MTech,1,English,730000,0,1,1,2025,Permanent
FAC04957,COL1000,Dr. Snehal More,Female,Associate Professor,PhD,10,Electrical Engineering,834000,2,2,4,2016,Contractual
FAC04958,COL1000,Rohini Sayyed,Female,Assistant Professor,BE,1,Electronics & Telecommunication,401000,0,0,0,2025,Contractual
FAC04959,COL1000,Ujjwala Rao,Female,Assistant Professor,BE,1,Civil Engineering,382000,0,0,1,2025,Permanent
FAC04960,COL1000,Suresh Rane,Male,Assistant Professor,MTech,7,Computer Engineering,499000,1,2,2,2019,Contractual
FAC04961,COL1000,Anil Reddy,Male,Assistant Professor,ME,10,Computer Engineering,445000,0,1,0,2016,Permanent
FAC04962,COL1000,Dr. Deepak Thorat,Male,Assistant Professor,PhD,6,Computer Engineering,535000,1,2,1,2020,Permanent
FAC04963,COL1000,Dr. Dilip Mane,Male,Assistant Professor,PhD,7,Electrical Engineering,498000,3,1,2,2019,Permanent
FAC04964,COL1000,Dr. Rohini Deshmukh,Female,Professor,PhD,10,Electrical Engineering,1261000,4,5,3,2016,Permanent
FAC04965,COL1000,Sudhir Shinde,Male,Assistant Professor,ME,5,Computer Engineering,430000,0,0,1,2021,Permanent
FAC04966,COL1000,Hemant Kadam,Male,Assistant Professor,MTech,8,Electrical Engineering,501000,1,2,2,2018,Permanent
FAC04967,COL1001,Dr. Kishor Verma,Male,Professor,PhD,34,Chemistry,2017000,21,3,6,1992,Permanent
FAC04968,COL1001,Girish Patil,Male,Assistant Professor,BE,1,Mathematics,610000,0,0,0,2025,Permanent
FAC04969,COL1001,Santosh Gupta,Male,Assistant Professor,ME,8,Mathematics,712000,2,1,1,2018,Contractual
FAC04970,COL1001,Vasanti Patil,Female,Assistant Professor,MTech,8,English,733000,1,1,0,2018,Permanent
FAC04971,COL1001,Dilip Kulkarni,Male,Assistant Professor,ME,9,Chemistry,735000,2,0,0,2017,Contractual
FAC04972,COL1001,Ashok Kale,Male,Assistant Professor,MTech,10,English,716000,1,1,2,2016,Permanent
FAC04973,COL1001,Umesh Ansari,Male,Associate Professor,BE,17,Chemistry,1106000,1,0,0,2009,Contractual
FAC04974,COL1001,Rajendra More,Male,Associate Professor,MTech,13,Physics,1140000,5,1,0,2013,Permanent
FAC04975,COL1001,Prakash Rao,Male,Associate Professor,ME,9,English,1143000,3,1,3,2017,Permanent
FAC04976,COL1001,Dr. Manoj Ansari,Male,Associate Professor,PhD,13,Economics,1276000,11,1,3,2013,Permanent
FAC04977,COL1002,Prof. Sushila Gokhale,Female,Assistant Professor,ME,2,Criminal Law,695000,0,0,1,2024,Contractual
FAC04978,COL1002,Dr. Vinod Sant,Male,Associate Professor,PhD,19,Corporate Law,1252000,5,1,2,2007,Permanent
FAC04979,COL1003,Dr. Rajesh Chavan,Male,Associate Professor,PhD,9,Computer Science,792000,1,3,2,2017,Visiting
FAC04980,COL1003,Dr. Madhav Bhagat,Male,Assistant Professor,PhD,2,Chemistry,478000,1,3,2,2024,Permanent
FAC04981,COL1003,Kailash Thorat,Male,Assistant Professor,MTech,6,Physics,427000,1,1,2,2020,Contractual
FAC04982,COL1003,Mahesh Joshi,Male,Associate Professor,MTech,13,Chemistry,804000,1,3,3,2013,Contractual
FAC04983,COL1003,Girish Reddy,Male,Associate Professor,MTech,11,Commerce,739000,1,0,2,2015,Contractual
FAC04984,COL1003,Amol Sawant,Male,Assistant Professor,ME,7,English,484000,0,0,1,2019,Permanent
FAC04985,COL1003,Balasaheb Apte,Male,Assistant Professor,MTech,2,Economics,468000,1,0,0,2024,Permanent
FAC04986,COL1003,Manisha Yadav,Female,Assistant Professor,MTech,2,Commerce,399000,0,1,1,2024,Contractual
FAC04987,COL1003,Mohammed Iqbal Wagh,Male,Assistant Professor,MTech,9,English,450000,1,0,0,2017,Permanent
FAC04988,COL1003,Dr. Balasaheb Gaikwad,Male,Assistant Professor,PhD,7,English,469000,5,0,0,2019,Permanent
FAC04989,COL1003,Rohini Sant,Female,Assistant Professor,MTech,10,Economics,497000,0,0,1,2016,Contractual
FAC04990,COL1003,Dr. Imran Ali Phadke,Male,Assistant Professor,PhD,4,Marathi,512000,0,1,2,2022,Permanent
FAC04991,COL1003,Sangita Mahajan,Female,Assistant Professor,MTech,6,Mathematics,433000,1,1,0,2020,Contractual
FAC04992,COL1003,Dr. Sunil Karve,Male,Assistant Professor,PhD,8,Commerce,507000,1,0,2,2018,Permanent
FAC04993,COL1003,Rekha Rane,Female,Associate Professor,ME,19,Marathi,803000,3,1,2,2007,Contractual
FAC04994,COL1004,Girish Sant,Male,Assistant Professor,MTech,4,Electrical Engineering,438000,0,0,0,2022,Permanent
FAC04995,COL1004,Dilip Sharma,Male,Associate Professor,MTech,19,Mechanical Engineering,782000,2,1,1,2007,Contractual
FAC04996,COL1005,Santosh Shaikh,Male,Associate Professor,ME,15,Computer Science,1253000,1,1,1,2011,Permanent
FAC04997,COL1005,Rajesh Ansari,Male,Assistant Professor,BE,6,Chemistry,716000,0,1,1,2020,Permanent
FAC04998,COL1005,Dr. Vaishali Kadam,Female,Associate Professor,PhD,19,Physics,1303000,2,1,6,2007,Contractual
FAC04999,COL1005,Narendra Kale,Male,Associate Professor,MTech,15,Commerce,1178000,3,0,0,2011,Permanent
FAC05000,COL1005,Ganesh Joshi,Male,Assistant Professor,MTech,4,Mathematics,766000,1,2,0,2022,Permanent
FAC05001,COL1005,Fatima Sheikh Sant,Female,Assistant Professor,MTech,10,Computer Science,771000,2,0,0,2016,Permanent
FAC05002,COL1005,Dr. Manoj Pathan,Male,Associate Professor,PhD,10,English,1244000,8,2,3,2016,Permanent
FAC05003,COL1005,Deepa Salunkhe,Female,Associate Professor,ME,14,Physics,1201000,4,0,0,2012,Permanent
FAC05004,COL1005,Nanda Pawar,Female,Assistant Professor,ME,4,Commerce,728000,1,2,0,2022,Visiting
FAC05005,COL1005,Pushpa Reddy,Female,Assistant Professor,ME,8,Commerce,740000,4,0,1,2018,Permanent
FAC05006,COL1005,Manoj Apte,Male,Assistant Professor,ME,7,Chemistry,755000,0,1,0,2019,Permanent
FAC05007,COL1005,Dr. Amol Mahajan,Male,Professor,PhD,15,Physics,1883000,23,1,3,2011,Contractual
FAC05008,COL1005,Alka Thorat,Female,Associate Professor,BE,9,Marathi,1072000,0,0,0,2017,Permanent
FAC05009,COL1005,Vidya Kadam,Female,Assistant Professor,MTech,4,Economics,775000,1,1,0,2022,Permanent
FAC05010,COL1005,Dr. Pushpa Chavan,Female,Associate Professor,PhD,12,English,1315000,8,1,3,2014,Permanent
FAC05011,COL1006,Prof. Bhalchandra Naik,Male,Associate Professor,MTech,9,Pharmacology,1087000,3,1,2,2017,Permanent
FAC05012,COL1006,Yogesh Sawant,Male,Assistant Professor,BE,7,Pharmaceutical Chemistry,644000,0,0,0,2019,Contractual
FAC05013,COL1007,Shivaji Patil,Male,Associate Professor,MTech,9,Botany,1141000,2,0,3,2017,Permanent
FAC05014,COL1007,Dr. Amol Kelkar,Male,Assistant Professor,PhD,1,Chemistry,798000,1,1,0,2025,Permanent
FAC05015,COL1007,Hemant Phadke,Male,Assistant Professor,BE,1,Chemistry,705000,0,1,0,2025,Permanent
FAC05016,COL1007,Sachin Ansari,Male,Assistant Professor,MTech,6,Computer Science,787000,1,1,1,2020,Permanent
FAC05017,COL1008,Archana Bhoir,Female,Assistant Professor,ME,3,English,635000,2,0,1,2023,Permanent
FAC05018,COL1008,Pravin Sant,Male,Assistant Professor,MTech,5,History,619000,2,1,1,2021,Visiting
FAC05019,COL1009,Dr. Archana Chougule,Female,Assistant Professor,PhD,6,Physics,847000,3,1,2,2020,Visiting
FAC05020,COL1009,Dr. Jyoti Pandey,Female,HOD,PhD,13,English,2007000,9,0,3,2013,Permanent
FAC05021,COL1009,Anil Jadhav,Male,Assistant Professor,MTech,6,Physics,737000,1,0,1,2020,Permanent
FAC05022,COL1009,Dr. Anita Gokhale,Female,Professor,PhD,37,Marathi,2098000,3,3,4,1989,Permanent
FAC05023,COL1009,Dr. Rohini Sawant,Female,Associate Professor,PhD,12,English,1274000,1,1,4,2014,Permanent
FAC05024,COL1009,Dr. Yogesh More,Male,Professor,PhD,38,English,2154000,8,1,8,1988,Permanent
FAC05025,COL1009,Rohini Naik,Female,Assistant Professor,BE,7,Chemistry,686000,0,0,0,2019,Contractual
FAC05026,COL1009,Dr. Archana Nikam,Female,Assistant Professor,PhD,3,English,837000,0,1,1,2023,Permanent
FAC05027,COL1009,Madhuri Sawant,Female,Associate Professor,ME,12,Mathematics,1177000,5,1,0,2014,Visiting
FAC05028,COL1010,Varsha Rane,Female,Assistant Professor,MTech,1,Criminal Law,715000,1,1,2,2025,Permanent
FAC05029,COL1010,Mahesh Salunkhe,Male,Associate Professor,MTech,8,Civil Law,1138000,1,0,1,2018,Permanent
FAC05030,COL1011,Madhav Nikam,Male,Assistant Professor,BE,3,Urban Planning,614000,0,1,0,2023,Permanent
FAC05031,COL1011,Sangita Kadam,Female,Associate Professor,ME,14,Architectural Design,1181000,2,2,0,2012,Permanent
FAC05032,COL1012,Pratibha Mane,Female,Assistant Professor,MTech,9,Educational Administration,475000,1,0,1,2017,Contractual
